Store ID,Employee Number,Sales,Marketing Spend,Electronics Sales,Home Sales,Clothes Sales,Area,Date
14.0,27.0,272983.03,2399.47,69759.13,39764.86,93635.16,Asia,2019-06-30
14.0,25.0,173038.72,3115.18,47652.67,31191.93,69161.1,Asia,2019-07-31
14.0,23.0,179466.86,11551.52,46044.09,29628.79,53072.29,Asia,2019-08-31
14.0,27.0,241513.77,788.93,55185.55,28578.66,77213.25,Asia,2019-09-30
14.0,23.0,199878.79,29210.76,48385.5,34132.14,62476.96,Asia,2019-10-31
14.0,24.0,319204.4,483.25,94118.33,31651.28,108674.76,Asia,2019-11-30
14.0,24.0,406619.82,12106.46,107043.21,60238.09,124268.91,Asia,2019-12-31
14.0,26.0,122503.72,22584.51,27351.71,20370.83,36516.96,Asia,2020-01-31
14.0,26.0,170104.29,19638.64,35204.57,28353.27,57808.77,Asia,2020-02-29
14.0,24.0,288887.37,21088.43,74589.66,40690.83,93146.93,Asia,2020-03-31
14.0,27.0,147607.5,23398.81,32672.61,20185.91,53683.56,Asia,2020-04-30
14.0,26.0,193553.09,26288.77,52242.58,34010.25,76733.84,Asia,2020-05-31
14.0,26.0,251933.76,20694.63,62818.81,46277.57,85374.39,Asia,2020-06-30
14.0,26.0,248111.92,23517.59,50593.66,43314.76,82264.5,Asia,2020-07-31
14.0,27.0,187967.62,20145.35,58044.14,31759.84,55363.95,Asia,2020-08-31
14.0,23.0,371541.84,28150.85,90060.87,69930.43,131905.19,Asia,2020-09-30
14.0,26.0,231791.65,24953.56,47315.33,24179.64,83831.02,Asia,2020-10-31
14.0,26.0,411159.81,23415.65,100821.82,58076.93,147980.13,Asia,2020-11-30
14.0,24.0,397057.15,835.49,87799.16,74198.93,130705.9,Asia,2020-12-31
14.0,23.0,148829.41,25175.77,42877.61,16069.99,49465.72,Asia,2021-01-31
14.0,24.0,187906.95,6822.65,41949.34,20681.3,61351.81,Asia,2021-02-28
14.0,23.0,290276.68,28931.5,89173.24,59155.12,104153.7,Asia,2021-03-31
14.0,27.0,204868.25,8236.34,47794.59,32677.98,78264.81,Asia,2021-04-30
14.0,25.0,218482.41,23548.67,55269.51,22508.97,81382.36,Asia,2021-05-31
14.0,27.0,277288.99,3493.37,67510.93,40152.03,93176.52,Asia,2021-06-30
14.0,23.0,224203.84,7872.23,53581.56,38154.99,77694.08,Asia,2021-07-31
14.0,23.0,267943.39,17630.83,72568.37,41377.96,103969.31,Asia,2021-08-31
14.0,27.0,324436.81,16884.38,70889.13,41060.86,120476.81,Asia,2021-09-30
14.0,23.0,237775.78,3550.62,49502.59,30900.28,67083.73,Asia,2021-10-31
14.0,24.0,428033.94,1166.21,93490.74,80391.12,145647.85,Asia,2021-11-30
14.0,27.0,411981.49,29909.72,85121.18,47745.78,134206.3,Asia,2021-12-31
14.0,26.0,144318.85,21072.53,34958.4,15724.79,47440.4,Asia,2022-01-31
14.0,26.0,202565.73,17139.6,55893.98,41699.07,73665.56,Asia,2022-02-28
14.0,25.0,267215.62,28249.0,76418.4,49549.5,100151.2,Asia,2022-03-31
14.0,23.0,214179.9,914.9,56393.2,27988.67,80333.71,Asia,2022-04-30
14.0,23.0,253166.94,1353.48,53922.05,35600.1,84846.93,Asia,2022-05-31
14.0,25.0,345861.67,29397.43,90125.5,51564.95,106495.8,Asia,2022-06-30
14.0,26.0,232327.11,2587.48,59558.39,33171.42,71183.45,Asia,2022-07-31
14.0,23.0,285800.5,12984.05,78285.29,55106.73,97313.02,Asia,2022-08-31
14.0,26.0,381745.1,29579.75,92448.64,58276.17,141152.71,Asia,2022-09-30
14.0,26.0,305029.14,20677.85,71091.92,44505.71,114496.02,Asia,2022-10-31
14.0,25.0,403850.39,23798.94,115461.21,56867.51,135209.33,Asia,2022-11-30
14.0,27.0,491830.02,12214.93,139638.65033721825,88603.73611759389,161078.66,Asia,2022-12-31
15.0,55.0,99700.87,27446.58,21928.02,13037.43,30332.34,Europe,2018-01-31
15.0,53.0,159328.89,7456.07,41847.18,20559.7,67025.79,Europe,2018-02-28
15.0,51.0,189571.33,5359.88,36018.36,23540.54,59816.11,Europe,2018-03-31
15.0,55.0,163817.83,11433.02,43995.81,35594.95,64402.32,Europe,2018-04-30
15.0,60.0,204364.91,24474.62,57679.47,34440.8,78116.62,Europe,2018-05-31
15.0,56.0,257009.1,17209.6,81205.44,44336.51,93110.38,Europe,2018-06-30
15.0,55.0,209220.29,15154.97,49071.23,36180.86,69710.54,Europe,2018-07-31
15.0,60.0,200971.18,16650.17,50017.1,22762.14,79916.99,Europe,2018-08-31
15.0,52.0,307698.67,18486.73,80973.02,30929.82,132286.49,Europe,2018-09-30
15.0,61.0,204431.63,27191.74,57006.97,31042.78,63161.62,Europe,2018-10-31
15.0,59.0,318651.83,16245.19,80416.2,47414.42,99965.78,Europe,2018-11-30
15.0,58.0,367812.6,16824.37,111894.89,47163.98,105582.61,Europe,2018-12-31
15.0,53.0,118217.78,15602.48,27513.5,21430.17,38285.4,Europe,2019-01-31
15.0,57.0,173912.68,13295.4,34881.94,17336.76,69999.03,Europe,2019-02-28
15.0,51.0,256950.71,8939.39,57253.9,46417.92,102697.06,Europe,2019-03-31
15.0,55.0,179874.0,10173.92,55454.98,35072.98,52471.28,Europe,2019-04-30
15.0,53.0,195204.9,14650.05,50361.78,23577.97,68200.74,Europe,2019-05-31
15.0,56.0,289389.78,5964.86,55068.86,47328.47,95346.99,Europe,2019-06-30
15.0,56.0,222995.57,4246.56,57070.15,42068.19,86251.28,Europe,2019-07-31
15.0,60.0,185308.28,25326.29,37051.95,24358.71,79992.65,Europe,2019-08-31
15.0,56.0,300542.77,20893.13,67343.47,39999.91,111367.51,Europe,2019-09-30
15.0,52.0,244523.78,16878.98,58241.95,29964.72,79078.87,Europe,2019-10-31
15.0,55.0,293689.18,11405.85,69882.19,57844.1,89369.69,Europe,2019-11-30
15.0,54.0,376823.41,21466.88,89877.94,63916.41,116704.92,Europe,2019-12-31
15.0,57.0,124505.94,19365.34,33079.78,15270.57,39554.12,Europe,2020-01-31
15.0,51.0,210195.65,18712.6,43254.93,28884.45,76736.09,Europe,2020-02-29
15.0,51.0,275647.03,17155.45,64858.43,39485.06,114193.88,Europe,2020-03-31
15.0,56.0,215283.04,11339.05,47740.97,20140.17,71434.16,Europe,2020-04-30
15.0,61.0,198974.4,24675.53,42107.31,31071.16,65063.8,Europe,2020-05-31
15.0,60.0,351669.54,8538.31,94995.75,72466.66,99644.15,Europe,2020-06-30
15.0,51.0,206774.1,25341.28,45764.58,34421.49,73156.55,Europe,2020-07-31
15.0,52.0,206816.91,14071.81,41860.2,30714.95,64976.04,Europe,2020-08-31
15.0,52.0,296139.77,9299.4,66681.24,51427.07,104394.18,Europe,2020-09-30
15.0,61.0,263382.44,7464.49,61591.59,45462.37,100476.55,Europe,2020-10-31
15.0,56.0,291015.89,1540.03,61907.39,47206.23,104004.48,Europe,2020-11-30
15.0,52.0,387799.84,4018.24,93046.88,43650.62,140497.73,Europe,2020-12-31
15.0,56.0,115682.36,21805.91,25356.65,15090.73,39641.49,Europe,2021-01-31
15.0,52.0,217641.08,5128.35,49022.73,28047.46,77520.52,Europe,2021-02-28
15.0,57.0,259914.62,12126.6,56751.14,56054.99,104794.53,Europe,2021-03-31
15.0,59.0,194151.41,2145.09,54243.74,28921.79,58807.65,Europe,2021-04-30
15.0,52.0,201435.8,20860.63,58363.34,23413.45,63635.74,Europe,2021-05-31
15.0,60.0,333215.4,15031.42,68590.53,53589.95,115637.19,Europe,2021-06-30
15.0,60.0,239269.81,15338.94,69775.39,49821.76,87666.92,Europe,2021-07-31
15.0,53.0,228233.81,26111.88,42330.71,28121.95,88989.63,Europe,2021-08-31
15.0,61.0,335560.18,20942.23,78972.9,42869.81,120307.11,Europe,2021-09-30
15.0,59.0,275914.29,719.26,79808.15,27669.15,104001.46,Europe,2021-10-31
15.0,53.0,346147.25,3282.0,83707.14,60478.32,124398.31,Europe,2021-11-30
15.0,55.0,545143.4527297646,23421.98,137231.31,88603.73611759389,195384.30893154,Europe,2021-12-31
15.0,56.0,139998.73,4227.12,39880.53,17604.36,42595.7,Europe,2022-01-31
15.0,60.0,183340.09,21553.81,54399.51,33870.13,54136.53,Europe,2022-02-28
15.0,53.0,240908.26,4151.36,67488.52,33079.18,92663.63,Europe,2022-03-31
15.0,56.0,204802.98,23046.2,39682.16,39353.0,79863.1,Europe,2022-04-30
15.0,55.0,204282.42,27983.37,54896.18,30064.36,73311.08,Europe,2022-05-31
15.0,55.0,298409.4,19200.91,95104.94,36856.82,111729.35,Europe,2022-06-30
15.0,53.0,280230.48,29580.84,65038.68,52927.96,92285.73,Europe,2022-07-31
15.0,61.0,230378.55,1046.41,47867.2,39977.73,64396.33,Europe,2022-08-31
15.0,51.0,388242.98,991.57,70817.65,46350.67,136943.85,Europe,2022-09-30
15.0,53.0,345238.7,19360.37,93697.74,63787.81,111799.83,Europe,2022-10-31
15.0,54.0,446881.69,18756.35,81649.23,51595.01,156859.54,Europe,2022-11-30
15.0,60.0,545143.4527297646,664.7,139638.65033721825,80911.79,195384.30893154,Europe,2022-12-31
16.0,5.0,118539.37,27308.15,31182.03,18727.11,39948.83,Asia,2018-01-31
16.0,5.0,122109.47,3828.7,32044.09,19578.33,37440.43,Asia,2018-02-28
16.0,5.0,187443.71,16296.6,35860.06,28976.95,70178.74,Asia,2018-03-31
16.0,5.0,170748.8,9340.18,47813.86,33064.7,70379.95,Asia,2018-04-30
16.0,5.0,150651.17,24719.41,43049.32,16540.67,42604.66,Asia,2018-05-31
16.0,5.0,222374.77,27410.09,55265.37,33872.2,92542.54,Asia,2018-06-30
16.0,5.0,170407.5,21696.88,50478.64,32180.52,72628.81,Asia,2018-07-31
16.0,5.0,175016.79,22128.09,44014.28,20889.07,61655.54,Asia,2018-08-31
16.0,5.0,293343.19,25288.51,74140.18,37704.28,101105.09,Asia,2018-09-30
16.0,5.0,209746.15,28595.02,56625.41,24686.39,66840.07,Asia,2018-10-31
16.0,5.0,351287.86,14552.16,106338.41,63630.14,105042.0,Asia,2018-11-30
16.0,5.0,419169.98,5396.89,117695.33,79852.53,160539.65,Asia,2018-12-31
16.0,5.0,121570.65,21105.24,32370.0,17811.47,37306.12,Asia,2019-01-31
16.0,5.0,197242.73,18123.27,48934.84,34635.68,73708.49,Asia,2019-02-28
16.0,5.0,230424.59,6068.32,53528.59,37694.94,100023.37,Asia,2019-03-31
16.0,5.0,156005.57,23099.77,40354.32,22750.82,63831.06,Asia,2019-04-30
16.0,5.0,167917.17,11033.61,36628.71,28685.4,64918.34,Asia,2019-05-31
16.0,5.0,243964.9,10230.51,53767.03,46454.84,88275.75,Asia,2019-06-30
16.0,5.0,217574.68,13583.04,52711.18,43448.07,89423.07,Asia,2019-07-31
16.0,5.0,169200.46,10110.08,36586.89,24530.48,66497.19,Asia,2019-08-31
16.0,5.0,273934.89,21569.77,77585.28,35402.71,76162.04,Asia,2019-09-30
16.0,5.0,217373.9,10440.9,53151.37,40992.0,82795.11,Asia,2019-10-31
16.0,5.0,329614.0,18205.79,81746.62,44934.6,106729.01,Asia,2019-11-30
16.0,5.0,439324.25,13874.71,115101.36,53653.5,137351.72,Asia,2019-12-31
16.0,5.0,139964.53,28743.68,28947.99,25157.12,55273.45,Asia,2020-01-31
16.0,5.0,205706.44,466.88,50157.17,29161.37,60881.38,Asia,2020-02-29
16.0,5.0,255521.13,24821.53,65542.78,29477.38,90728.28,Asia,2020-03-31
16.0,5.0,152229.91,26823.22,43793.26,26413.25,58270.1,Asia,2020-04-30
16.0,5.0,214964.11,16163.18,44951.07,29107.1,78406.63,Asia,2020-05-31
16.0,5.0,299435.84,15564.25,60230.76,53885.59,101167.93,Asia,2020-06-30
16.0,5.0,194905.45,14268.62,49044.97,36037.16,68204.98,Asia,2020-07-31
16.0,5.0,212362.01,16157.5,44421.84,36918.42,63893.88,Asia,2020-08-31
16.0,5.0,277097.39,649.44,69283.31,48820.04,93813.18,Asia,2020-09-30
16.0,5.0,228973.63,21496.61,58622.05,30310.71,92111.37,Asia,2020-10-31
16.0,5.0,385152.48,14342.91,104155.38,76872.88,155282.46,Asia,2020-11-30
16.0,5.0,452499.56,4989.35,116010.67,62828.54,159485.69,Asia,2020-12-31
16.0,5.0,128595.01,20163.43,32741.74,18530.19,44743.92,Asia,2021-01-31
16.0,5.0,233042.28,2515.37,53218.86,31573.74,70391.9,Asia,2021-02-28
16.0,5.0,287157.85,15297.97,65304.89,54590.55,85836.43,Asia,2021-03-31
16.0,5.0,222044.15,27673.07,55464.48,25862.21,82516.12,Asia,2021-04-30
16.0,5.0,234684.77,21403.72,74460.41,23265.44,90210.51,Asia,2021-05-31
16.0,5.0,350386.52,23372.82,96876.93,47709.74,108770.81,Asia,2021-06-30
16.0,5.0,244281.72,29910.65,65888.76,44542.43,83563.87,Asia,2021-07-31
16.0,5.0,253661.15,1780.15,65444.01,50833.23,95862.44,Asia,2021-08-31
16.0,5.0,294429.44,7529.59,78500.18,48684.38,100673.22,Asia,2021-09-30
16.0,5.0,225119.57,130.32,64466.7,29947.74,72591.69,Asia,2021-10-31
16.0,5.0,369324.72,16640.81,81449.81,62859.72,124451.03,Asia,2021-11-30
16.0,5.0,545143.4527297646,1788.77,139638.65033721825,77073.21,195384.30893154,Asia,2021-12-31
16.0,5.0,114124.55,4408.81,31871.57,22360.3,45211.7,Asia,2022-01-31
16.0,5.0,207487.31,24885.67,55655.17,38810.63,67379.24,Asia,2022-02-28
16.0,5.0,258929.76,22954.59,65918.88,35948.05,87360.4,Asia,2022-03-31
16.0,5.0,222251.13,1727.16,61087.99,29793.43,71624.13,Asia,2022-04-30
16.0,5.0,213158.69,29118.0,55457.32,25885.77,60777.96,Asia,2022-05-31
16.0,5.0,403012.43,1488.74,111529.62,60400.68,147414.23,Asia,2022-06-30
16.0,5.0,234418.51,17073.21,52339.98,38247.18,95504.28,Asia,2022-07-31
16.0,5.0,244996.13,12699.8,65738.94,30891.71,100065.37,Asia,2022-08-31
16.0,5.0,413276.7,17035.23,85451.5,53012.9,146071.7,Asia,2022-09-30
16.0,5.0,258838.12,16615.21,62123.51,28605.11,93906.85,Asia,2022-10-31
16.0,5.0,359826.83,8787.17,82332.33,60295.35,149204.25,Asia,2022-11-30
16.0,5.0,545143.4527297646,29699.42,139638.65033721825,88603.73611759389,195384.30893154,Asia,2022-12-31
17.0,87.0,101367.6,20367.09,21181.91,11419.69,38789.75,North America,2018-01-31
17.0,87.0,173317.73,13363.76,43386.86,31073.52,67525.63,North America,2018-02-28
17.0,86.0,170012.58,16879.62,44779.86,29860.14,50263.34,North America,2018-03-31
17.0,100.0,161322.67,14837.69,35361.65,23542.26,57624.21,North America,2018-04-30
17.0,99.0,152248.84,25748.74,30509.67,27110.48,48990.84,North America,2018-05-31
17.0,97.0,253549.07,27855.66,53571.03,32188.02,83715.99,North America,2018-06-30
17.0,87.0,194981.78,25684.38,54752.25,27785.26,78276.74,North America,2018-07-31
17.0,96.0,153724.55,26869.54,32292.13,25969.59,59748.28,North America,2018-08-31
17.0,83.0,271758.92,18287.06,60910.23,41099.92,84201.83,North America,2018-09-30
17.0,96.0,207891.92,28885.87,45611.11,37621.06,82410.43,North America,2018-10-31
17.0,99.0,285667.2,6365.41,63494.22,41907.54,102697.37,North America,2018-11-30
17.0,93.0,433765.33,15756.07,103376.98,65677.49,157920.21,North America,2018-12-31
17.0,90.0,107533.58,22652.82,29640.07,11946.74,36981.42,North America,2019-01-31
17.0,99.0,178718.89,14108.65,51388.81,26850.34,60051.2,North America,2019-02-28
17.0,95.0,194819.78,16228.27,47595.06,20779.66,70172.34,North America,2019-03-31
17.0,88.0,151557.08,21137.58,41278.03,16624.57,51208.09,North America,2019-04-30
17.0,88.0,207390.24,5646.0,50029.68,22834.88,64028.37,North America,2019-05-31
17.0,91.0,254146.32,25401.66,58184.12,28456.13,87800.88,North America,2019-06-30
17.0,85.0,171734.84,3989.96,38568.14,20377.17,70115.24,North America,2019-07-31
17.0,96.0,215858.91,3485.42,53988.6,35825.4,65710.31,North America,2019-08-31
17.0,99.0,300822.94,10973.15,86834.1,38469.11,103334.3,North America,2019-09-30
17.0,85.0,230839.17,5311.24,54749.07,25074.14,89124.32,North America,2019-10-31
17.0,98.0,362282.66,4353.32,75216.78,42445.42,135513.92,North America,2019-11-30
17.0,90.0,480005.34,26032.42,116431.02,63272.45,171000.82,North America,2019-12-31
17.0,100.0,97469.06,8499.34,22378.73,17349.62,28084.47,North America,2020-01-31
17.0,87.0,190731.53,17626.85,49226.13,30062.49,62287.06,North America,2020-02-29
17.0,97.0,195231.57,9028.73,40663.37,28059.58,65721.64,North America,2020-03-31
17.0,90.0,196195.84,18977.8,41671.63,32585.12,69807.2,North America,2020-04-30
17.0,88.0,187634.55,10226.3,37199.51,32046.82,74505.2,North America,2020-05-31
17.0,100.0,330020.59,1917.34,80554.71,61643.85,109605.88,North America,2020-06-30
17.0,84.0,236741.73,17320.25,52738.48,37794.12,86494.29,North America,2020-07-31
17.0,85.0,248097.32,19655.16,63584.94,27615.99,70286.03,North America,2020-08-31
17.0,90.0,322867.22,23899.7,82725.23,65347.29,117199.91,North America,2020-09-30
17.0,97.0,233740.83,3864.39,55079.29,44164.36,89741.37,North America,2020-10-31
17.0,92.0,394361.96,8417.71,83941.26,68311.44,137354.0,North America,2020-11-30
17.0,99.0,483352.64,12973.42,95951.15,77396.57,174549.89,North America,2020-12-31
17.0,84.0,118605.93,27306.65,31566.51,17850.49,33687.59,North America,2021-01-31
17.0,93.0,204115.9,15409.58,58858.38,31941.4,61731.6,North America,2021-02-28
17.0,93.0,299440.26,14446.18,59667.95,30727.58,96575.16,North America,2021-03-31
17.0,87.0,221794.51,19687.2,55393.35,23953.53,75724.05,North America,2021-04-30
17.0,99.0,261977.27,8817.68,62892.09,41380.29,79611.61,North America,2021-05-31
17.0,97.0,359369.63,302.21,97256.47,44327.52,148077.76,North America,2021-06-30
17.0,88.0,224108.6,6266.67,45901.03,32119.92,82020.14,North America,2021-07-31
17.0,83.0,282016.64,27353.2,71390.28,32823.29,103528.06,North America,2021-08-31
17.0,92.0,303866.38,2425.4,87862.2,62391.02,99196.92,North America,2021-09-30
17.0,92.0,301858.81,26911.42,88623.67,36301.59,89264.14,North America,2021-10-31
17.0,85.0,448368.8,7398.52,128674.87,64383.18,178994.56,North America,2021-11-30
17.0,89.0,505045.05,26360.93,139541.93,60548.86,164866.71,North America,2021-12-31
17.0,88.0,121796.98,17891.56,27341.71,23767.49,45346.13,North America,2022-01-31
17.0,92.0,218960.03,9443.57,66837.15,34914.02,85104.45,North America,2022-02-28
17.0,91.0,335495.26,7610.08,103498.41,46267.98,115612.12,North America,2022-03-31
17.0,84.0,227930.12,2150.38,55732.44,38069.04,64827.84,North America,2022-04-30
17.0,93.0,200912.94,12471.34,42996.31,22114.8,59986.12,North America,2022-05-31
17.0,90.0,416233.49,7776.76,96340.26,69966.1,118114.46,North America,2022-06-30
17.0,99.0,216538.2,19638.64,45451.51,32838.51,72783.53,North America,2022-07-31
17.0,96.0,229850.73,8158.95,45193.17,25125.24,70537.81,North America,2022-08-31
17.0,83.0,427034.21,11047.88,93784.59,60562.53,154833.14,North America,2022-09-30
17.0,90.0,274885.97,11448.63,68973.96,36457.73,100523.03,North America,2022-10-31
17.0,95.0,447347.66,22034.05,108512.67,70077.16,155134.67,North America,2022-11-30
17.0,87.0,474583.7,26249.68,109658.04,88603.73611759389,142508.54,North America,2022-12-31
18.0,35.0,104865.18,3846.9,26940.32,18241.41,39677.19,Asia,2018-01-31
18.0,33.0,139261.27,15373.0,35951.5,24230.71,55190.84,Asia,2018-02-28
18.0,34.0,164684.49,11513.22,38316.09,16396.44,49155.36,Asia,2018-03-31
18.0,32.0,149286.5,27954.77,33397.6,20559.7,55345.14,Asia,2018-04-30
18.0,36.0,212860.51,8011.83,54367.05,27960.15,70554.34,Asia,2018-05-31
18.0,32.0,256537.49,16313.95,50180.13,39829.75,87049.11,Asia,2018-06-30
18.0,35.0,217762.52,10442.11,67042.6,36553.99,78184.41,Asia,2018-07-31
18.0,30.0,150009.55,11305.07,36329.97,15009.53,54463.97,Asia,2018-08-31
18.0,34.0,235525.29,9715.53,63407.72,30159.55,68457.14,Asia,2018-09-30
18.0,36.0,197802.62,8449.59,41267.69,36279.61,65475.08,Asia,2018-10-31
18.0,33.0,264823.02,1602.41,63117.31,36754.93,99230.04,Asia,2018-11-30
18.0,30.0,312136.86,335.98,85772.91,37718.04,96627.45,Asia,2018-12-31
18.0,30.0,116386.03,8470.98,31412.2,12252.75,43238.13,Asia,2019-01-31
18.0,31.0,196280.09,28345.06,55108.58,34445.69,65880.08,Asia,2019-02-28
18.0,31.0,239813.11,572.93,59225.34,31326.85,79682.51,Asia,2019-03-31
18.0,30.0,194843.08,21893.18,49648.01,29893.33,66653.42,Asia,2019-04-30
18.0,32.0,199128.2,21570.51,43714.59,36353.87,84282.08,Asia,2019-05-31
18.0,32.0,228832.7,8216.15,64149.1,25497.28,68987.8,Asia,2019-06-30
18.0,32.0,190049.76,524.04,44351.89,25920.33,68736.42,Asia,2019-07-31
18.0,31.0,237814.38,7255.59,54308.82,29065.21,81066.83,Asia,2019-08-31
18.0,31.0,278070.66,9402.4,72170.43,42677.17,97068.23,Asia,2019-09-30
18.0,33.0,226246.63,328.91,53703.33,41674.31,81577.07,Asia,2019-10-31
18.0,36.0,318727.83,26493.99,83478.85,61041.29,102323.16,Asia,2019-11-30
18.0,35.0,418081.55,11959.24,120802.36,42178.72,165674.78,Asia,2019-12-31
18.0,32.0,124538.4,8725.92,33878.9,16733.19,47766.82,Asia,2020-01-31
18.0,34.0,193844.09,232.79,43964.9,28167.72,75809.79,Asia,2020-02-29
18.0,35.0,236153.2,9968.37,62154.74,30268.13,83452.18,Asia,2020-03-31
18.0,32.0,212858.08,12438.6,48675.41,39049.65,68583.95,Asia,2020-04-30
18.0,33.0,204117.1,6916.52,54330.89,39126.66,63924.19,Asia,2020-05-31
18.0,36.0,252321.54,4001.98,71144.1,43419.6,91371.35,Asia,2020-06-30
18.0,30.0,194510.27,12214.24,54122.32,25000.94,75334.57,Asia,2020-07-31
18.0,33.0,190747.57,12081.97,44825.26,31153.18,82258.86,Asia,2020-08-31
18.0,35.0,270638.98,10429.05,61121.14,36400.75,95325.83,Asia,2020-09-30
18.0,31.0,238773.47,16306.03,66578.31,25169.41,81306.85,Asia,2020-10-31
18.0,33.0,336198.92,22201.08,86921.87,59474.59,133088.37,Asia,2020-11-30
18.0,31.0,507060.79,21376.26,139638.65033721825,58452.67,195384.30893154,Asia,2020-12-31
18.0,32.0,150863.65,3783.08,43827.48,29955.65,56418.88,Asia,2021-01-31
18.0,30.0,220590.44,14438.28,46930.36,38175.31,68015.96,Asia,2021-02-28
18.0,36.0,299354.4,13915.03,75428.73,35262.99,96627.59,Asia,2021-03-31
18.0,35.0,168765.78,2539.28,47352.55,19617.15,53275.22,Asia,2021-04-30
18.0,36.0,228073.59,2611.01,50615.17,44057.21,68562.61,Asia,2021-05-31
18.0,36.0,335635.33,698.61,89564.78,50016.68,129964.46,Asia,2021-06-30
18.0,36.0,233680.02,26992.79,53774.34,40531.44,83671.79,Asia,2021-07-31
18.0,32.0,226777.67,25094.2,47864.29,42008.99,81688.61,Asia,2021-08-31
18.0,31.0,387916.41,25665.34,90486.53,73682.66,106490.19,Asia,2021-09-30
18.0,36.0,235360.66,16553.38,49431.73,41806.45,80993.29,Asia,2021-10-31
18.0,31.0,372812.67,17512.63,70058.29,45733.73,143271.89,Asia,2021-11-30
18.0,35.0,545143.4527297646,3681.31,125222.54,88603.73611759389,195384.30893154,Asia,2021-12-31
18.0,32.0,128026.43,7564.27,35610.97,14048.45,44309.01,Asia,2022-01-31
18.0,33.0,200422.18,8964.09,47984.99,34454.96,75388.4,Asia,2022-02-28
18.0,35.0,334459.38,2310.96,84491.38,34732.69,102070.21,Asia,2022-03-31
18.0,30.0,223743.59,16023.05,48859.86,40381.26,76039.55,Asia,2022-04-30
18.0,35.0,276525.85,2943.57,77369.71,38413.03,94023.01,Asia,2022-05-31
18.0,32.0,355265.08,27815.25,115744.64,55752.83,127180.19,Asia,2022-06-30
18.0,36.0,241784.66,17832.28,54946.34,29290.41,71227.06,Asia,2022-07-31
18.0,34.0,270731.11,4039.77,65436.77,35457.28,85716.62,Asia,2022-08-31
18.0,36.0,353538.99,5775.9,90511.22,43875.7,115058.27,Asia,2022-09-30
18.0,33.0,331019.27,8233.56,84424.21,56034.92,104794.82,Asia,2022-10-31
18.0,35.0,459159.47,4939.64,138530.7,44184.35,175944.24,Asia,2022-11-30
18.0,31.0,539437.44,28076.14,126266.79,53528.55,195384.30893154,Asia,2022-12-31
19.0,42.0,84800.11,15959.15,19275.17,13792.31,32460.93,Europe,2018-01-31
19.0,37.0,163801.01,14384.42,41310.6,18989.38,51780.62,Europe,2018-02-28
19.0,44.0,195040.84,9957.19,42721.8,23116.43,57077.78,Europe,2018-03-31
19.0,40.0,166049.37,182.5,31510.94,27377.86,52283.41,Europe,2018-04-30
19.0,45.0,193468.09,1669.16,44164.78,27913.13,66209.67,Europe,2018-05-31
19.0,43.0,215108.95,29246.18,60147.73,39508.18,78878.38,Europe,2018-06-30
19.0,38.0,200057.02,26516.77,56747.14,40058.13,85145.54,Europe,2018-07-31
19.0,37.0,155459.25,29382.62,36251.47,30268.34,59392.12,Europe,2018-08-31
19.0,41.0,260267.34,11378.96,72444.86,33839.69,74536.94,Europe,2018-09-30
19.0,43.0,245919.38,27738.38,49558.31,25155.06,84834.34,Europe,2018-10-31
19.0,39.0,252341.76,25330.96,71983.35,45860.04,109111.65,Europe,2018-11-30
19.0,41.0,353008.1,5886.47,82397.79,69624.56,100569.21,Europe,2018-12-31
19.0,37.0,105034.84,18677.81,29853.23,14520.17,38195.17,Europe,2019-01-31
19.0,41.0,168388.47,3214.7,40181.58,29948.51,56863.51,Europe,2019-02-28
19.0,42.0,253504.66,21231.08,72575.58,27702.22,94604.14,Europe,2019-03-31
19.0,39.0,140402.2,7269.89,29728.8,16751.24,50600.49,Europe,2019-04-30
19.0,45.0,223810.61,6742.92,54811.77,29219.06,70558.62,Europe,2019-05-31
19.0,42.0,305480.92,24196.88,62286.75,51393.91,108961.48,Europe,2019-06-30
19.0,42.0,221939.46,16316.81,57097.3,25870.62,87582.2,Europe,2019-07-31
19.0,39.0,230633.89,13598.99,62357.65,37774.47,84883.73,Europe,2019-08-31
19.0,40.0,294371.36,26974.36,79919.63,41102.94,113625.45,Europe,2019-09-30
19.0,45.0,262541.4,17361.02,56352.29,27422.06,99106.08,Europe,2019-10-31
19.0,43.0,269219.27,12537.53,74682.87,38168.77,94398.18,Europe,2019-11-30
19.0,43.0,430582.47,18767.69,92026.47,47282.49,161996.42,Europe,2019-12-31
19.0,39.0,131781.72,19025.7,26396.81,22794.26,51214.26,Europe,2020-01-31
19.0,38.0,192806.43,12205.92,61438.95,36446.43,61076.84,Europe,2020-02-29
19.0,40.0,212766.14,3331.57,44159.78,38515.86,90148.87,Europe,2020-03-31
19.0,42.0,202859.79,10469.85,57482.25,22134.3,68709.73,Europe,2020-04-30
19.0,42.0,190529.28,23869.24,39956.17,23537.13,62440.97,Europe,2020-05-31
19.0,41.0,261070.92,25567.1,63618.23,37557.08,91767.62,Europe,2020-06-30
19.0,42.0,243139.59,22101.67,61120.48,36860.95,73161.48,Europe,2020-07-31
19.0,38.0,183006.15,11750.84,44886.8,27232.89,73841.94,Europe,2020-08-31
19.0,42.0,253506.61,13397.98,54367.15,37982.27,101578.92,Europe,2020-09-30
19.0,43.0,207875.78,18165.88,58621.21,32967.3,78961.24,Europe,2020-10-31
